2024-05-25 00:00:01,430 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:02:47,965 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="30"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_US"] { "container" ["cntrID"="GAOU6101600"] } }
2024-05-25 00:02:47,965 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Current timeframe.
2024-05-25 00:02:47,966 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 00:02:47,980 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/GAOU6101600/4C254A4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=FR2353 Nom Che=
2024-05-25 00:02:51,728 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 00:02:51,728 INFO  | <  4> |  (Skipped 1: DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/GAOU6101600/4C254A4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=)
2024-05-25 00:02:56,941 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RDSC/MRKU7997285/FRI000000029.1B1>6I17C4 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Complete=
2024-05-25 00:02:56,939 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=RDSC/MRKU7997285/FRI000000029.1B1>6I17C4 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 00:02:56,939 INFO  | <  5> |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 00:03:01,608 INFO  | < > |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 00:03:01,650 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/CAIU3255650/CIC>4E187D3 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=FR2332 sq=2
2024-05-25 00:03:01,398 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:03:01,608 INFO  | < > | DB UPDATE for work.instructions origin=setUpDispatch user=UCH022 object=WI=YARD/CAIU3255650/CIC>4E187D3 CHE-Dsptch=TT111 sq=2
2024-05-25 00:03:01,670 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/CAIU3255650/CIC>4E187D3 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0003 sq=2
2024-05-25 00:03:04,191 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/CAAU5474146/6B20B1>340184 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Planned/Carry Underway Move Stage= Fetch= Carry Strt= sq=3
2024-05-25 00:03:04,209 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=LOAD/CAAU5474146/6B20B1>340184 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=3
2024-05-25 00:03:04,220 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/CAAU5474146/6B20B1>340184 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0003 sq=3
2024-05-25 00:03:05,569 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=YARD/CAIU3255650/CIC>4E187D3 Unladen (m)=180 Unladen Carry (m)=180 Dstnce= 677M sq=2
2024-05-25 00:03:05,518 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=AOU017 object=WI=LOAD/CAAU5474146/6B20B1>340184 Unladen (m)=0 Unladen Carry (m)=-1 Dstnce= 147M sq=3
2024-05-25 00:03:12,679 INFO  | < > | tWorkInstruction::changeBin - updating [-1464518368 WI=OTHR/XINU8069909/undefined>6E18D3 Move#=1.00000] to [-1464518368 WI=YARD/XINU8069909/6E18D3>6E18D3 Move#=1.00000]. Client
2024-05-25 00:03:12,679 INFO  | < > | tWorkInstruction::changeBin - updating [-1464518368 WI=LOAD/XINU8069909/6E18D3>100182 Move#=1.00000] to [-1464518368 WI=OTHR/XINU8069909/6E18D3>undefined Move#=1.00000]. Client
2024-05-25 00:03:12,301 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Complete=
2024-05-25 00:03:12,678 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=LOAD/XINU8069909/6E18D3>100182 CHE-Dsptch= CHE-Dsptch= sq=2
2024-05-25 00:03:12,680 INFO  | < > | Position change for XINU8069909: 6E18D3>OCD0524-01*100182 (complete move)
2024-05-25 00:03:12,280 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=
2024-05-25 00:03:13,859 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=LOAD/XINU8069909/6E18D3>100182 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=3
2024-05-25 00:03:13,870 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/XINU8069909/6E18D3>100182 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Completed Move Stage= Fetch=FR2349 Carry Strt=FR2349 sq=3
2024-05-25 00:03:15,249 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:21,214 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 00:03:21,316 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 00:03:20,291 INFO  | <  5> |  (Skipped 1: DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Ds)
2024-05-25 00:03:21,112 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 00:03:23,358 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:20,309 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/ZCSU8812150/4G250C2>180784 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0003
2024-05-25 00:03:20,291 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/ZCSU8812150/4G250C2>180784 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=FR2355
2024-05-25 00:03:26,689 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=YARD/TRHU8429460/RA106A4>6I14G4 CHE-Dsptch= CHE-Dsptch= sq=6
2024-05-25 00:03:26,669 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/TRHU8429460/RA106A4>6I14G4 Order Status=COMPLETED Order Progress=L Order Info= Order ID=1 CHE-Dsptch= CHE-Dsptch= sq=6
2024-05-25 00:03:26,690 INFO  | < > | tWorkInstruction::changeBin - updating [-1067912416 WI=OTHR/TRHU8429460/undefined>RA106A4 Move#=2.00000] to [-1067912416 WI=YARD/TRHU8429460/RA106A4>RA106A4 Move#=2.00000]. Client
2024-05-25 00:03:26,690 INFO  | < > | Position change for TRHU8429460: RA106A4>6I14G4 (complete move)
2024-05-25 00:03:26,671 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRHU8429460/RA106A4>6I14G4 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Carry Underway/Put Complete Move Stage= Fetch= Complete=
2024-05-25 00:03:26,690 INFO  | < > | tWorkInstruction::changeBin - updating [-1067912416 WI=YARD/TRHU8429460/RA106A4>6I14G4 Move#=2.00000] to [-1067912416 WI=OTHR/TRHU8429460/RA106A4>undefined Move#=2.00000]. Client
2024-05-25 00:03:27,979 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRHU8429460/RA106A4>6I14G4 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Completed Move Stage= Fetch=FR1901 Carry Strt=FR1901 sq=7
2024-05-25 00:03:27,969 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/TRHU8429460/RA106A4>6I14G4 Order Status=COMPLETED Order Progress=L Order Info= Order ID=1 CHE-Dsptch= CHE-Dsptch= sq=7
2024-05-25 00:03:29,259 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:31,989 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=YARD/GAOU6101600/4C254A4>CIC CHE-Dsptch= CHE-Dsptch= sq=8
2024-05-25 00:03:31,508 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:03:31,491 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TCLU2972695/5G91A4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=FR2305 sq=1
2024-05-25 00:03:31,990 INFO  | < > | tWorkInstruction::changeBin - updating [-160691680 WI=YARD/GAOU6101600/4C254A4>CIC Move#=1.00000] to [-160691680 WI=OTHR/GAOU6101600/4C254A4>undefined Move#=1.00000]. Client
2024-05-25 00:03:31,990 INFO  | < > | Position change for GAOU6101600: 4C254A4>CIC (complete move)
2024-05-25 00:03:31,990 INFO  | < > | tWorkInstruction::changeBin - updating [-160691680 WI=OTHR/GAOU6101600/undefined>4C254A4 Move#=1.00000] to [-160691680 WI=YARD/GAOU6101600/4C254A4>4C254A4 Move#=1.00000]. Client
2024-05-25 00:03:31,372 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Imminent timeframe.
2024-05-25 00:03:31,649 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:03:31,372 INFO  | < > | Bento request received:
2024-05-25 00:03:31,372 INFO  | < > | Sending response:
2024-05-25 00:03:31,372 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 00:03:31,970 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/GAOU6101600/4C254A4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Carry Underway/Put Complete Move Stage= Fetch= Complete=
2024-05-25 00:03:31,530 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TCLU2972695/5G91A4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0003 sq=1
2024-05-25 00:03:31,372 INFO  | < > | { "XDResponse" ["csBinSlot"="CIC"] ["csSlotScore"="0"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["DeckingResult"=true] ["result"=0] }
2024-05-25 00:03:31,919 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/GAOU6101600/4C254A4>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=8
2024-05-25 00:03:31,372 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="286"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_US"] { "container" ["cntrID"="TCLU2972695"] } }
2024-05-25 00:03:34,538 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:34,131 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/GAOU6101600/4C254A4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Completed Move Stage= Fetch=FR2353 Carry Strt=FR2353 sq=9
2024-05-25 00:03:34,129 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/GAOU6101600/4C254A4>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=9
2024-05-25 00:03:36,186 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Imminent timeframe.
2024-05-25 00:03:36,211 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=FR2351 sq=6
2024-05-25 00:03:36,220 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0003 sq=6
2024-05-25 00:03:36,186 INFO  | < > | Sending response:
2024-05-25 00:03:36,187 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 00:03:36,186 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="291"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_GB"] { "container" ["cntrID"="HHXU3272052"] } }
2024-05-25 00:03:36,187 INFO  | < > | { "XDResponse" ["csBinSlot"="CIC"] ["csSlotScore"="0"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["DeckingResult"=true] ["result"=0] }
2024-05-25 00:03:36,186 INFO  | < > | Bento request received:
2024-05-25 00:03:38,589 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:43,760 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="544"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_US"] { "container" ["cntrID"="HHXU3272031"] } }
2024-05-25 00:03:43,761 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 00:03:43,760 INFO  | < > | Sending response:
2024-05-25 00:03:43,791 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272031/4D248D1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0003 sq=4
2024-05-25 00:03:43,761 INFO  | < > | { "XDResponse" ["csBinSlot"="CIC"] ["csSlotScore"="0"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["DeckingResult"=true] ["result"=0] }
2024-05-25 00:03:43,777 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272031/4D248D1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=FR2348 sq=4
2024-05-25 00:03:46,071 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TEMU0848023/3I259B1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=FR1952 sq=1
2024-05-25 00:03:43,760 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Imminent timeframe.
2024-05-25 00:03:43,369 INFO  | < > | DB UPDATE for work.instructions origin=setUpDispatch user=UCH022 object=WI=YARD/TEMU0848023/3I259B1>CIC CHE-Dsptch=RTG20 sq=1
2024-05-25 00:03:43,760 INFO  | < > | Bento request received:
2024-05-25 00:03:43,369 INFO  | <  5> |  (Skipped 1: DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Ds)
2024-05-25 00:03:46,699 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:46,079 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TEMU0848023/3I259B1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0003 sq=1
2024-05-25 00:03:50,071 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/CSNU1296160/3I259D1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=FR1957 sq=1
2024-05-25 00:03:50,059 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/TEMU0848023/3I259B1>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=1
2024-05-25 00:03:49,909 INFO  | < > | DB UPDATE for work.instructions origin=setUpDispatch user=UCH022 object=WI=YARD/CSNU1296160/3I259D1>CIC CHE-Dsptch=RTG20 sq=1
2024-05-25 00:03:50,079 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/CSNU1296160/3I259D1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0003 sq=1
2024-05-25 00:03:50,739 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:51,739 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 00:03:52,459 INFO  | <  1> |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 00:03:52,459 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=DEK003 object=WI=YARD/CSNU1296160/3I259D1>CIC Unladen (m)=21 Unladen Carry (m)=21 Dstnce=  21M sq=1
2024-05-25 00:03:54,789 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:58,099 INFO  | < > | DB UPDATE for work.instructions origin=clearWARefs user=Server object=WI=DLVR/OTPU6135344/5H150C2>OUT sq=5
2024-05-25 00:03:58,099 INFO  | < > | DB UPDATE for work.instructions origin=clearWARefs user=Server object=WI=RECV/DFSU2700080/TIP>5E95E4 sq=7
2024-05-25 00:03:58,099 INFO  | < > | DB UPDATE for work.instructions origin=clearTruckWARef user=Server object=WI=YARD/TRHU8429460/RA106A4>6I14G4 sq=7
2024-05-25 00:03:58,839 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=Dispatcher object=WI=RDSC/TCLU2302348/FRI000000020.1B2>6I11G4 Unladen (m)=0 Unladen Carry (m)=0 Dstnce=   0M sq=4
2024-05-25 00:03:58,100 INFO  | < > | DB UPDATE for work.instructions origin=clearWARefs user=Server object=WI=RECV/BMOU2594182/TIP>5A109G5 sq=4
2024-05-25 00:04:01,389 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:04:02,750 INFO  | < > | tWorkInstruction::changeBin - updating [-1982506720 WI=DSCH/SEKU6722895/180882>6F32B3 Move#=1.00000] to [-1982506720 WI=OTHR/SEKU6722895/180882>undefined Move#=1.00000]. Client
2024-05-25 00:04:02,750 INFO  | < > | tWorkInstruction::changeBin - updating [-1982506720 WI=LOAD/SEKU6722895/undefined>180882 Move#=1.00000] to [-1982506720 WI=SHOB/SEKU6722895/180882>180882 Move#=1.00000]. Client
2024-05-25 00:04:02,729 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=DSCH/SEKU6722895/180882>6F Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=6
2024-05-25 00:04:02,740 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DSCH/SEKU6722895/180882>6F Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Carry Underway/Put Complete Move Stage= Fetch=FR2352 Complete=
